"pidlink","w5_rt","w4_rt","w5_tp","w4_tp","w5_age","more_rt","less_rt","less_tp","more_tp","emp","unemp","ret","sing","marr","sep","gender","edu"
200020005,5,2,5,2,28,0,1,0,1,1,0,0,0,0,0,0,9
200020006,5,5,5,5,26,0,0,0,0,1,0,0,0,0,0,0,12
200040001,1,5,4,5,59,1,0,1,0,0,0,0,0,1,0,0,6
200040004,5,5,5,2,55,0,0,0,1,0,0,1,0,1,0,1,6
200044102,5,5,5,2,29,0,0,0,1,0,0,0,0,1,0,1,9
200050003,5,5,5,2,54,0,0,0,1,0,0,0,0,0,0,1,6
200050007,4,4,5,1,23,0,0,0,1,1,0,0,0,0,0,0,12
200050008,3,5,5,5,44,1,0,0,0,0,0,0,0,1,0,0,12
200050009,4,5,4,5,40,1,0,1,0,0,0,0,0,1,0,1,15
200054201,5,1,5,2,32,0,1,0,1,0,0,0,0,1,0,0,6
200060001,5,5,3,5,76,0,0,1,0,0,0,0,0,1,0,0,6
200070001,1,5,2,5,53,1,0,1,0,0,0,0,0,1,0,0,6
200070004,2,3,3,4,27,1,0,1,0,0,0,0,0,0,0,0,9
200080002,5,5,5,2,52,0,0,0,1,0,0,0,1,0,0,1,6
200090003,2,4,5,4,53,1,0,0,1,0,0,0,0,1,0,0,6
200090004,5,5,5,5,48,0,0,0,0,0,0,0,0,1,0,0,6
200090006,2,4,5,5,40,1,0,0,0,0,0,0,0,1,0,1,12
200100002,5,4,5,5,62,0,1,0,0,0,0,0,0,1,0,0,6
200100003,2,1,4,3,61,0,1,0,1,0,0,0,0,1,0,1,6
200100004,4,4,5,5,37,0,0,0,0,1,0,0,0,1,0,1,12
200103102,1,5,5,2,34,1,0,0,1,0,0,0,0,1,0,0,12
200110002,5,4,5,5,59,0,1,0,0,1,0,0,0,0,0,1,9
200110004,2,5,4,5,33,1,0,1,0,1,0,0,0,1,0,1,12
200114001,5,4,2,5,38,0,1,1,0,0,0,0,0,1,0,0,12
200120001,5,5,5,3,55,0,0,0,1,0,0,0,0,1,0,0,6
200120002,4,4,2,5,52,0,0,1,0,0,0,0,0,1,0,1,6
200130002,5,5,5,1,58,0,0,0,1,0,0,0,0,0,0,1,6
200130003,4,5,5,5,34,1,0,0,0,0,0,0,0,0,0,0,12
200140001,4,5,5,5,55,1,0,0,0,0,0,0,0,1,0,0,12
200140002,2,4,5,3,52,1,0,0,1,0,0,0,0,1,0,1,12
200140003,1,1,5,5,28,0,0,0,0,1,0,0,0,0,0,0,15
200150001,5,5,4,5,75,0,0,1,0,0,0,0,0,1,0,0,6
200150002,5,5,5,1,67,0,0,0,1,0,0,0,0,1,0,1,6
200154102,2,5,5,5,34,1,0,0,0,0,0,0,0,1,0,0,6
200170003,5,5,1,5,48,0,0,1,0,0,0,0,0,0,0,1,6
200170004,5,5,2,2,46,0,0,0,0,1,0,0,0,1,0,1,6
200170005,5,5,1,1,39,0,0,0,0,0,0,0,0,0,0,0,9
200170006,3,5,3,5,24,1,0,1,0,0,0,0,0,0,0,0,9
200180003,1,5,5,5,54,1,0,0,0,0,1,0,0,1,0,1,6
200180004,1,5,5,5,29,1,0,0,0,0,0,0,0,0,0,0,12
200190001,5,2,5,3,55,0,1,0,1,0,0,0,0,1,0,0,6
200190002,5,5,5,5,54,0,0,0,0,0,0,0,0,1,0,1,9
200200004,2,4,5,5,34,1,0,0,0,1,0,0,0,1,0,1,12
200200006,2,4,2,2,22,1,0,0,0,1,0,0,0,0,0,0,12
200200007,1,1,5,4,45,0,0,0,1,0,0,0,0,1,0,0,16
201010001,4,5,1,5,61,1,0,1,0,0,0,0,0,1,0,0,6
201010002,5,1,3,5,60,0,1,1,0,0,1,0,0,1,0,1,6
201010003,4,2,2,3,24,0,1,1,0,1,0,0,0,0,0,1,12
201020001,5,5,5,5,57,0,0,0,0,0,0,0,0,0,0,1,6
201050002,5,5,5,5,53,0,0,0,0,0,0,0,1,0,0,1,6
201050003,2,5,4,2,36,1,0,0,1,0,0,0,0,1,0,0,12
201050004,1,5,4,5,25,1,0,1,0,1,0,0,0,1,0,1,12
201070002,1,1,3,5,68,0,0,1,0,1,0,0,1,0,0,1,16
201074101,2,2,4,2,43,0,0,0,1,0,0,0,0,1,0,0,16
201080001,4,5,5,5,52,1,0,0,0,0,0,0,0,1,0,0,9
201080002,4,5,5,5,51,1,0,0,0,0,0,0,0,1,0,1,6
201080004,1,5,5,5,25,1,0,0,0,0,0,0,0,0,0,0,9
201080005,1,5,5,3,23,1,0,0,1,1,0,0,0,0,0,0,12
201084101,5,5,5,5,30,0,0,0,0,0,0,0,0,1,0,0,12
201090003,1,4,5,4,59,1,0,0,1,0,0,1,0,1,0,0,12
201090005,4,2,5,4,34,0,1,0,1,0,0,0,0,1,0,1,15
201090008,4,1,5,4,47,0,1,0,1,0,0,0,0,1,0,0,6
201090009,5,5,5,2,41,0,0,0,1,0,0,0,0,1,0,1,9
201094101,5,1,5,4,37,0,1,0,1,0,0,0,0,1,0,0,16
201094201,3,1,5,4,41,0,1,0,1,0,0,0,0,1,0,0,16
201100002,5,5,5,5,58,0,0,0,0,0,0,0,0,1,0,0,6
201100003,5,5,5,5,51,0,0,0,0,1,0,0,0,1,0,1,6
201110003,5,5,5,4,40,0,0,0,1,0,0,0,0,1,0,1,9
201110004,1,4,5,5,38,1,0,0,0,0,0,0,0,1,0,0,9
201114101,4,1,5,5,42,0,1,0,0,0,0,0,0,1,0,0,6
201114202,2,5,5,5,33,1,0,0,0,0,0,0,0,1,0,1,16
201123101,5,5,5,5,47,0,0,0,0,0,0,0,0,1,0,0,6
201130002,5,4,5,5,58,0,1,0,0,0,0,0,0,0,0,1,15
201130003,1,1,4,4,35,0,0,0,0,0,0,0,0,1,0,0,16
201130004,1,4,4,5,30,1,0,1,0,1,0,0,0,0,0,0,16
201130005,5,4,5,5,22,0,1,0,0,1,0,0,0,0,0,1,16
201140001,4,4,5,4,79,0,0,0,1,0,0,1,1,0,0,0,6
201140003,5,4,5,5,49,0,1,0,0,0,0,0,0,1,0,0,6
201140004,5,4,5,4,43,0,1,0,1,1,0,0,1,0,0,1,6
201140005,4,4,5,4,37,0,0,0,1,1,0,0,0,1,0,1,9
201150002,1,4,5,4,63,1,0,0,1,0,0,0,0,0,0,1,6
201160001,5,4,4,5,70,0,1,1,0,0,0,0,0,1,0,0,6
201160002,5,5,5,3,54,0,0,0,1,0,0,0,0,1,0,1,6
201160003,4,4,5,4,42,0,0,0,1,0,0,0,0,1,0,1,9
201160004,4,3,5,5,29,0,1,0,0,1,0,0,0,0,0,0,12
201160005,2,4,5,1,27,1,0,0,1,1,0,0,0,0,0,0,12
201161101,5,1,5,5,44,0,1,0,0,0,0,0,0,1,0,0,6
201170002,5,4,5,4,49,0,1,0,1,0,0,0,0,0,1,0,6
201170003,5,4,5,5,43,0,1,0,0,0,0,0,0,1,0,0,6
201170004,4,4,5,2,39,0,0,0,1,0,0,0,0,1,0,0,6
201174102,5,4,5,5,46,0,1,0,0,0,0,0,0,1,0,1,6
201190001,4,1,2,5,63,0,1,1,0,0,0,0,0,0,0,1,12
201190002,3,2,5,4,45,0,1,0,1,0,0,0,0,1,0,0,12
201190005,2,3,3,3,44,1,0,0,0,0,0,0,0,1,0,1,16
201200003,4,1,2,3,39,0,1,1,0,0,0,0,0,1,0,1,9
201200006,5,1,5,5,22,0,1,0,0,1,0,0,0,0,0,0,9
201210004,4,4,4,3,29,0,0,0,1,0,0,0,0,0,0,0,12
201210005,5,5,2,5,24,0,0,1,0,1,0,0,0,0,0,0,12
201220003,5,4,3,5,41,0,1,1,0,0,0,0,0,1,0,1,6
201220004,2,4,5,5,48,1,0,0,0,0,0,0,0,1,0,0,12
201220005,5,5,4,5,36,0,0,1,0,0,0,0,0,1,0,0,6
201220006,1,5,2,4,32,1,0,1,0,0,0,0,0,0,0,0,12
201230003,5,5,5,5,48,0,0,0,0,1,0,0,0,0,0,0,6
201230004,5,5,4,5,46,0,0,1,0,0,0,0,0,1,0,0,6
201230005,5,5,5,5,44,0,0,0,0,0,0,0,0,1,0,0,6
201233102,5,5,5,2,46,0,0,0,1,0,0,0,0,1,0,1,6
201233202,5,5,5,5,41,0,0,0,0,0,0,0,0,1,0,1,9
201240002,5,5,2,5,59,0,0,1,0,0,0,0,1,0,0,1,6
201240004,4,4,5,2,32,0,0,0,1,0,0,0,0,0,0,0,9
201240007,2,4,5,3,23,1,0,0,1,1,0,0,0,0,0,0,12
201250001,1,4,5,4,48,1,0,0,1,0,0,0,0,1,0,0,9
201250002,4,5,5,2,48,1,0,0,1,0,0,0,0,1,0,1,9
201250003,5,4,2,5,23,0,1,1,0,1,0,0,0,0,0,1,16
201260004,5,4,5,3,39,0,1,0,1,1,0,0,0,1,0,0,12
201264102,4,5,5,5,38,1,0,0,0,1,0,0,0,1,0,1,9
201270002,5,5,5,5,75,0,0,0,0,0,0,1,0,0,0,1,6
201270004,2,4,5,5,35,1,0,0,0,0,0,0,0,1,0,1,12
201280004,5,5,5,5,45,0,0,0,0,0,0,0,0,1,0,1,9
201290001,5,5,5,5,52,0,0,0,0,0,0,0,0,1,0,0,6
201290002,5,5,5,5,50,0,0,0,0,0,0,0,0,1,0,1,6
201290003,2,4,4,4,29,1,0,0,0,0,0,0,0,0,0,0,12
201290004,4,5,5,5,24,1,0,0,0,1,0,0,0,0,0,1,16
201300001,19263,5,5,3,54,0,1,0,1,1,0,0,0,1,0,0,6
201300002,5,5,5,5,54,0,0,0,0,0,0,0,0,1,0,1,6
201300003,2,4,2,5,28,1,0,1,0,0,0,0,0,0,0,1,12
201300004,5,5,4,1,23,0,0,0,1,1,0,0,0,0,0,0,12
201300005,1,5,5,5,23,1,0,0,0,1,0,0,0,0,0,0,16
202010001,5,4,5,2,54,0,1,0,1,0,0,0,0,1,0,0,16
202010003,4,4,5,5,25,0,0,0,0,1,0,0,0,0,0,1,16
202030003,4,4,5,5,55,0,0,0,0,0,0,0,0,1,0,0,12
202030005,2,5,2,4,23,1,0,1,0,1,0,0,0,0,0,1,12
202040001,5,1,5,2,62,0,1,0,1,0,0,0,0,1,0,0,12
202040002,5,4,5,2,59,0,1,0,1,0,0,0,0,1,0,1,6
202040003,4,2,3,3,38,0,1,0,0,0,0,0,0,1,0,1,12
202040004,1,4,4,5,35,1,0,1,0,1,0,0,0,1,0,1,15
202043102,1,4,5,3,44,1,0,0,1,0,0,0,0,1,0,0,16
202050004,5,2,4,4,39,0,1,0,0,0,0,0,0,1,0,0,12
202050006,5,5,5,3,22,0,0,0,1,0,0,0,0,0,0,1,12
202070002,1,4,5,5,45,1,0,0,0,1,0,0,0,1,0,1,6
202070003,5,4,3,3,23,0,1,0,0,1,0,0,0,0,0,0,12
202080001,4,1,5,5,59,0,1,0,0,0,0,0,0,0,0,1,6
202080003,5,5,5,5,40,0,0,0,0,0,0,0,0,0,0,0,16
202080004,4,5,3,5,34,1,0,1,0,0,0,0,0,1,0,0,16
202084102,2,1,5,5,33,0,1,0,0,1,0,0,0,1,0,1,16
202090001,5,4,5,5,72,0,1,0,0,0,0,0,0,1,0,0,15
202090003,5,5,5,5,43,0,0,0,0,0,0,0,0,1,0,1,12
202090005,1,2,3,4,35,1,0,1,0,0,0,0,0,1,0,0,15
202090006,3,2,4,2,33,0,1,0,1,0,0,0,0,0,0,0,15
202090007,2,1,4,4,40,0,1,0,0,0,0,0,0,0,0,1,16
202090009,2,2,5,4,50,0,0,0,1,0,0,0,0,1,0,0,16
202094101,5,1,1,4,38,0,1,1,0,0,0,0,0,1,0,0,16
202094202,5,4,5,4,37,0,1,0,1,1,0,0,0,1,0,1,15
202100003,3,2,3,3,32,0,1,0,0,0,0,0,0,1,0,0,12
202100004,2,5,5,5,42,1,0,0,0,0,0,0,0,1,0,1,12
202100008,5,5,5,5,33,0,0,0,0,0,0,0,0,1,0,1,12
202110002,5,4,2,4,51,0,1,1,0,1,0,0,0,1,0,1,9
202110003,2,5,5,5,57,1,0,0,0,0,0,0,0,1,0,0,9
202120001,1,4,5,5,50,1,0,0,0,0,0,0,0,1,0,0,6
202120002,2,5,2,5,51,1,0,1,0,0,0,0,0,1,0,1,9
202120003,4,5,2,5,24,1,0,1,0,1,0,0,0,0,0,0,12
202130001,4,4,5,5,74,0,0,0,0,0,0,0,0,1,0,0,6
202130002,5,5,5,5,66,0,0,0,0,0,0,0,0,1,0,1,6
202130004,1,4,5,5,39,1,0,0,0,0,0,0,0,1,0,0,16
202130005,1,4,5,5,37,1,0,0,0,0,0,0,0,1,0,0,12
202133207,2,3,5,4,31,1,0,0,1,0,0,0,0,1,0,1,16
202134102,4,5,5,4,33,1,0,0,1,0,0,0,0,1,0,1,9
202140002,5,4,3,3,69,0,1,0,0,0,0,1,0,0,0,1,6
202140004,5,4,5,5,28,0,1,0,0,1,0,0,0,0,0,1,12
202140005,1,1,5,4,47,0,0,0,1,0,0,0,0,1,0,0,15
202150002,2,4,2,5,59,1,0,1,0,0,0,0,0,0,0,1,6
202150006,1,5,2,5,31,1,0,1,0,0,0,0,0,1,0,1,9
202154101,5,4,5,2,42,0,1,0,1,0,0,0,0,1,0,0,12
202160001,5,4,5,5,73,0,1,0,0,0,0,0,0,1,0,0,16
202160006,4,4,2,5,36,0,0,1,0,0,0,0,0,1,0,1,16
202160007,5,4,5,2,35,0,1,0,1,0,0,0,0,0,0,0,12
202160008,1,4,5,5,32,1,0,0,0,0,0,0,0,0,0,0,15
202164101,1,1,4,5,37,0,0,1,0,0,0,0,0,1,0,0,16
202170005,2,4,3,4,32,1,0,1,0,0,0,0,0,0,0,0,12
202180003,5,4,5,5,52,0,1,0,0,0,0,0,0,0,0,0,9
202180005,5,5,5,5,43,0,0,0,0,0,0,0,0,1,0,1,6
202180006,5,4,5,5,40,0,1,0,0,0,0,0,0,1,0,0,16
202180008,2,5,3,4,33,1,0,1,0,1,0,0,0,0,0,0,12
202184102,4,4,5,5,40,0,0,0,0,0,0,0,0,1,0,1,15
202184201,1,5,3,5,44,1,0,1,0,0,0,0,0,1,0,0,12
202190003,5,5,5,5,45,0,0,0,0,1,0,0,0,1,0,1,15
202190004,4,5,4,5,35,1,0,1,0,0,0,0,0,0,0,0,16
202193101,5,4,5,2,45,0,1,0,1,0,0,0,0,1,0,0,16
202200001,4,4,5,5,72,0,0,0,0,0,0,0,0,1,0,0,15
202200003,2,3,5,1,44,1,0,0,1,0,0,0,0,0,0,0,16
202200004,1,1,5,5,40,0,0,0,0,0,0,0,0,0,0,0,16
202200005,1,4,5,5,36,1,0,0,0,0,0,0,0,1,0,1,15
202203104,1,1,5,5,41,0,0,0,0,0,0,0,0,1,0,0,15
203010003,3,5,5,5,55,1,0,0,0,0,0,1,0,1,0,0,12
203010004,4,5,5,4,49,1,0,0,1,0,0,0,0,1,0,1,12
203020001,5,4,5,5,51,0,1,0,0,0,0,0,0,1,0,0,12
203020002,4,5,5,5,51,1,0,0,0,0,0,0,0,1,0,1,6
203020003,4,1,5,2,29,0,1,0,1,0,0,0,0,1,0,1,12
203020004,1,2,4,5,27,1,0,1,0,0,0,0,0,0,0,0,12
203030003,4,5,5,5,33,1,0,0,0,1,0,0,0,1,0,1,12
203030004,5,4,5,2,31,0,1,0,1,0,0,0,0,0,0,0,12
203030006,1,5,5,5,37,1,0,0,0,0,0,0,0,1,0,0,6
203034202,3,3,2,5,42,0,0,1,0,0,0,0,0,1,0,0,16
203040001,5,5,2,5,76,0,0,1,0,0,0,0,0,1,0,0,16
203050001,5,4,2,5,55,0,1,1,0,0,0,0,0,1,0,0,6
203050002,5,5,1,5,52,0,0,1,0,0,0,0,0,1,0,1,6
203050003,4,4,5,5,32,0,0,0,0,1,0,0,0,1,0,1,12
203050004,4,5,2,4,27,1,0,1,0,0,0,0,0,1,0,1,12
203060001,1,1,5,5,58,0,0,0,0,0,0,0,0,1,0,0,15
203060005,1,1,5,4,25,0,0,0,1,0,0,0,0,0,0,0,12
203070002,1,5,5,5,56,1,0,0,0,0,0,0,0,0,0,1,6
203070003,2,5,3,5,41,1,0,1,0,0,0,0,0,1,0,1,16
203070004,2,4,5,5,37,1,0,0,0,0,0,0,0,1,0,1,16
203070005,2,1,4,5,46,0,1,1,0,0,0,0,0,1,0,0,16
203074101,1,5,5,5,39,1,0,0,0,0,0,0,0,1,0,0,16
203080003,5,1,4,2,55,0,1,0,1,0,0,0,0,1,0,1,6
203080004,4,4,4,5,45,0,0,1,0,1,0,0,0,1,0,1,12
203080005,4,4,4,4,62,0,0,0,0,0,0,0,0,1,0,0,9
203080006,2,4,5,4,37,1,0,0,1,0,0,0,0,0,0,0,12
203090002,5,1,5,5,50,0,1,0,0,0,0,0,0,1,0,0,6
203094102,5,4,5,5,35,0,1,0,0,1,0,0,0,1,0,1,6
203100001,4,4,5,5,62,0,0,0,0,1,0,0,0,1,0,0,9
203100002,5,5,5,5,60,0,0,0,0,0,0,0,0,1,0,1,6
203100004,4,4,5,4,39,0,0,0,1,0,0,0,0,1,0,0,12
203100005,3,5,2,5,37,1,0,1,0,1,0,0,0,1,0,1,6
203100006,4,4,5,4,33,0,0,0,1,0,0,0,0,1,0,0,12
203100007,2,4,5,5,46,1,0,0,0,0,0,0,0,1,0,0,9
203100010,2,1,5,3,33,0,1,0,1,0,0,0,0,1,0,1,12
203104102,3,5,5,2,36,1,0,0,1,0,0,0,0,1,0,1,12
203110002,5,4,5,4,43,0,1,0,1,0,0,0,0,1,0,1,9
203120003,5,4,5,5,45,0,1,0,0,0,0,0,0,0,0,0,9
203120004,2,1,2,5,41,0,1,1,0,0,0,0,0,1,0,1,9
203120005,5,5,5,4,38,0,0,0,1,0,0,0,0,0,0,0,12
203120007,5,5,2,4,22,0,0,1,0,1,0,0,0,0,0,1,12
203130002,1,1,4,4,46,0,0,0,0,0,0,0,0,1,0,0,12
203133102,5,5,5,4,47,0,0,0,1,0,0,0,0,1,0,1,15
203140001,1,4,5,2,67,1,0,0,1,0,0,0,0,1,0,0,6
203140005,5,1,4,5,29,0,1,1,0,0,0,0,0,0,0,0,9
203144101,1,4,3,2,42,1,0,0,1,0,0,0,0,1,0,0,9
203150002,0,5,5,5,75,1,0,0,0,0,0,1,0,1,0,1,6
203160002,3,5,2,4,44,1,0,1,0,0,0,0,0,1,0,0,12
203170003,1,5,5,5,38,1,0,0,0,0,0,0,0,0,0,0,9
203180001,4,5,2,5,55,1,0,1,0,0,0,0,0,1,0,0,16
203180002,5,4,5,5,53,0,1,0,0,0,0,0,0,1,0,1,12
203190001,5,5,5,5,81,0,0,0,0,0,0,0,0,1,0,0,9
203190002,4,5,5,4,73,1,0,0,1,0,0,0,0,1,0,1,9
203190003,5,5,5,4,50,0,0,0,1,0,0,0,0,1,0,0,12
203190004,4,3,5,2,46,0,1,0,1,0,0,0,1,0,0,1,15
203194102,1,4,5,4,39,1,0,0,1,0,0,0,0,1,0,1,12
204010002,4,5,4,5,59,1,0,1,0,0,0,0,0,1,0,1,6
204010003,2,4,3,5,43,1,0,1,0,0,0,0,0,1,0,1,6
204010004,4,4,5,5,40,0,0,0,0,0,0,0,0,1,0,1,12
204010006,4,4,3,5,46,0,0,1,0,0,0,0,0,1,0,0,12
204010007,4,1,5,5,23,0,1,0,0,1,0,0,0,0,0,0,16
204010008,1,3,3,3,23,1,0,0,0,0,0,0,0,0,0,0,16
204020002,5,4,5,5,56,0,1,0,0,0,0,0,0,0,0,1,6
204020003,2,5,2,4,36,1,0,1,0,0,0,0,0,1,0,0,12
204040001,1,4,4,4,55,1,0,0,0,0,0,0,0,1,0,0,6
204040002,3,4,5,2,53,1,0,0,1,0,0,0,0,1,0,1,6
204040003,2,1,5,2,33,0,1,0,1,0,0,0,0,0,0,0,16
204040004,4,4,5,3,26,0,0,0,1,1,0,0,0,0,0,0,16
204040006,4,2,4,4,44,0,1,0,0,0,0,0,0,1,0,0,12
204040007,5,4,4,4,43,0,1,0,0,0,0,0,0,1,0,1,12
204050001,5,4,3,5,56,0,1,1,0,0,0,0,0,1,0,0,6
204050002,5,5,5,4,51,0,0,0,1,0,0,0,0,1,0,1,6
204050003,1,1,5,5,32,0,0,0,0,0,0,0,0,0,0,0,12
204050004,1,5,5,5,30,1,0,0,0,0,0,0,0,0,0,0,12
204050005,1,4,5,5,23,1,0,0,0,1,0,0,0,0,0,0,12
204060003,4,3,4,5,53,0,1,1,0,0,0,0,0,1,0,0,12
204060004,5,5,4,5,40,0,0,1,0,0,0,0,0,0,0,0,12
204070003,3,4,4,2,59,1,0,0,1,0,0,0,0,1,0,0,16
204070004,3,4,3,5,47,1,0,1,0,1,0,0,0,1,0,1,12
204070005,4,4,5,5,25,0,0,0,0,1,0,0,0,0,0,1,16
204070006,5,4,2,5,22,0,1,1,0,1,0,0,0,0,0,0,16
204080002,3,5,5,5,70,1,0,0,0,0,0,1,1,0,0,1,9
204080003,1,4,5,4,42,1,0,0,1,0,0,0,0,1,0,0,9
204090001,5,5,1,5,48,0,0,1,0,0,0,0,0,1,0,0,12
204090002,1,4,5,5,44,1,0,0,0,1,0,0,0,1,0,1,9
204100001,3,5,2,2,73,1,0,0,0,0,0,0,0,1,0,0,6
204100002,4,5,2,3,64,1,0,1,0,0,0,0,0,1,0,1,6
204100003,3,2,4,5,44,0,1,1,0,0,0,0,0,1,0,0,12
204100005,1,4,5,5,39,1,0,0,0,1,0,0,0,1,0,1,9
204110003,5,5,5,5,52,0,0,0,0,0,0,0,0,1,0,1,6
204110004,1,5,5,5,48,1,0,0,0,0,0,0,0,1,0,0,12
204110006,1,4,5,2,46,1,0,0,1,0,0,0,0,1,0,1,9
204110007,2,5,4,5,47,1,0,1,0,0,0,0,0,1,0,0,12
204110008,1,4,2,2,24,1,0,0,0,1,0,0,0,0,0,1,9
204111101,1,1,5,3,44,0,0,0,1,0,0,0,0,1,0,0,6
204111202,2,5,5,5,58,1,0,0,0,0,0,0,0,1,0,1,6
204120002,1,2,5,5,55,1,0,0,0,0,0,0,1,0,0,1,6
204120004,4,2,3,2,30,0,1,0,1,0,0,0,0,0,0,0,9
204130003,4,2,5,5,34,0,1,0,0,0,0,0,0,1,0,0,12
204130004,3,5,5,5,28,1,0,0,0,0,0,0,0,0,0,0,12
204140002,4,5,5,5,48,1,0,0,0,0,0,0,0,1,0,1,6
204150002,5,1,5,5,64,0,1,0,0,0,0,0,1,0,0,1,6
204150003,3,1,2,5,39,0,1,1,0,0,0,0,0,1,0,0,9
204150005,1,4,5,5,32,1,0,0,0,0,0,0,0,0,0,0,12
204150006,1,5,5,5,42,1,0,0,0,1,0,0,0,1,0,1,12
204150009,1,5,5,3,22,1,0,0,1,1,0,0,0,0,0,1,12
204150010,2,1,4,5,37,0,1,1,0,0,0,0,0,1,0,1,9
204160001,5,5,5,5,51,0,0,0,0,0,0,0,0,1,0,0,6
204180002,4,5,5,5,52,1,0,0,0,0,0,0,0,1,0,1,6
204190001,4,4,4,4,54,0,0,0,0,0,0,0,0,1,0,0,9
204190002,5,5,5,5,54,0,0,0,0,0,0,0,0,1,0,1,9
204200002,1,4,5,5,72,1,0,0,0,0,0,0,0,1,0,1,6
204200003,2,4,4,4,52,1,0,0,0,0,0,0,0,1,0,0,12
204200004,5,4,5,5,48,0,1,0,0,0,0,0,0,1,0,1,16
204200005,2,4,2,2,44,1,0,0,0,0,0,0,0,0,0,0,16
205020001,3,4,5,5,51,1,0,0,0,0,0,0,0,1,0,0,6
205020002,4,1,5,5,49,0,1,0,0,1,0,0,0,1,0,1,6
205020003,4,5,4,5,25,1,0,1,0,1,0,0,0,0,0,1,12
205030001,4,4,5,5,67,0,0,0,0,0,0,0,0,1,0,0,9
205030002,2,5,5,5,64,1,0,0,0,0,0,0,0,1,0,1,6
205030003,5,5,5,5,41,0,0,0,0,1,0,0,0,0,0,0,9
205030005,5,5,5,5,32,0,0,0,0,0,0,0,0,0,0,0,12
205030006,1,4,4,4,43,1,0,0,0,0,0,0,0,1,0,0,9
205030008,2,4,2,4,31,1,0,1,0,1,0,0,0,1,0,1,9
205050001,4,5,5,5,67,1,0,0,0,0,0,0,0,1,0,0,9
205050002,4,4,4,5,63,0,0,1,0,0,0,0,0,1,0,1,6
205050003,4,2,4,2,41,0,1,0,1,1,0,0,0,1,0,1,15
205050004,4,4,3,5,39,0,0,1,0,0,0,0,0,0,0,1,16
205053101,1,2,3,2,43,1,0,0,1,0,0,0,0,1,0,0,12
205060003,5,4,5,5,43,0,1,0,0,0,0,0,0,1,0,1,6
205060005,1,5,2,5,24,1,0,1,0,1,0,0,0,0,0,0,6
205063101,5,5,5,5,58,0,0,0,0,0,0,0,0,1,0,0,6
205080001,5,5,5,2,61,0,0,0,1,0,0,0,0,1,0,0,6
205080002,5,4,5,5,60,0,1,0,0,0,0,0,0,1,0,1,6
205080003,1,4,5,5,40,1,0,0,0,0,0,0,0,1,0,1,6
205080004,4,5,4,5,36,1,0,1,0,1,0,0,0,1,0,1,6
205080005,5,4,2,4,32,0,1,1,0,0,0,0,0,1,0,0,12
205080006,4,5,5,2,22,1,0,0,1,1,0,0,0,0,0,0,12
205084101,5,4,4,2,36,0,1,0,1,0,0,0,0,1,0,0,6
205090003,2,5,5,5,45,1,0,0,0,0,0,0,0,1,0,1,16
205093101,1,5,4,4,56,1,0,0,0,0,0,0,0,1,0,0,12
205110001,5,1,5,5,56,0,1,0,0,0,0,0,0,0,0,0,6
205110004,5,4,5,5,33,0,1,0,0,0,0,0,0,1,0,0,6
205110005,5,4,5,5,37,0,1,0,0,1,0,0,0,1,0,1,6
205130002,2,5,2,2,75,1,0,0,0,0,0,0,0,1,0,0,6
205140001,5,4,1,3,71,0,1,1,0,0,0,0,0,1,0,0,6
205140002,1,5,4,5,67,1,0,1,0,0,0,1,0,1,0,1,6
205140003,5,5,5,5,42,0,0,0,0,0,0,0,0,1,0,1,6
205140004,1,5,5,5,48,1,0,0,0,0,0,0,0,1,0,0,6
205140005,1,4,5,5,26,1,0,0,0,1,0,0,0,1,0,1,12
205150001,1,1,4,1,51,0,0,0,1,0,0,0,0,1,0,0,6
205150002,3,1,5,5,55,0,1,0,0,0,0,0,0,1,0,1,6
205160001,3,5,5,5,67,1,0,0,0,0,0,0,0,1,0,0,6
205160002,4,5,5,5,65,1,0,0,0,0,0,0,0,1,0,1,6
205160003,5,5,5,3,44,0,0,0,1,0,0,0,0,1,0,1,6
205160004,4,4,4,2,42,0,0,0,1,1,0,0,0,1,0,1,6
205160005,4,5,5,5,46,1,0,0,0,0,0,0,0,1,0,0,9
205160006,3,4,5,2,48,1,0,0,1,0,0,0,0,1,0,0,12
205170001,4,5,2,2,51,1,0,0,0,0,0,0,0,1,0,0,6
205170002,4,5,5,2,44,1,0,0,1,0,0,0,0,1,0,1,9
205190001,1,4,5,2,69,1,0,0,1,0,0,0,0,1,0,0,6
205190002,4,5,5,2,63,1,0,0,1,1,0,0,0,1,0,1,6
205190003,4,5,4,5,41,1,0,1,0,1,0,0,0,1,0,1,12
205193101,4,5,5,5,39,1,0,0,0,0,0,0,0,1,0,0,6
206010001,5,5,4,5,77,0,0,1,0,0,0,1,0,0,0,1,9
206010006,2,4,2,5,48,1,0,1,0,0,0,0,0,1,0,1,12
206020002,5,5,5,5,48,0,0,0,0,0,0,0,0,1,0,0,12
206021102,5,5,5,3,45,0,0,0,1,1,0,0,0,1,0,1,6
206030002,5,4,5,5,76,0,1,0,0,0,0,0,0,1,0,0,9
206030006,4,5,5,5,29,1,0,0,0,0,0,0,0,1,0,0,9
206050002,4,5,5,5,46,1,0,0,0,1,0,0,1,0,0,1,15
206060003,3,3,3,2,38,0,0,0,1,0,0,0,0,1,0,1,16
206060005,4,4,2,4,69,0,0,1,0,0,0,0,1,0,0,0,16
206080004,2,5,5,2,41,1,0,0,1,0,0,0,0,0,0,1,6
